,GDP/breakdown at current prices in US Dollars (all countries),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56
20,8,Albania,General government final consumption expenditure,205730581.6,211681441.4,217744245.4,223896668.6,230586803.2,236994563.0,243416373.8,251878342.6,257304793.6,213827205.56863627,199285714.2857143,195857142.85714287,202857142.85714287,209571428.57142857,221857142.85714287,224000000.0,230285714.2857143,237571428.57142857,241079457.5229327,268352360.42542106,226760848.2730428,352649147.4567233,298374003.2802827,240251667.5581335,260552685.8068835,326519873.6751261,299411530.8085321,231948131.0724342,273803293.60920614,335465679.38620913,338032707.4089894,417269473.2195863,493743161.4455998,617234727.7706774,804249003.1477885,888246111.6184119,936515640.2773414,1118710205.8904834,1336949967.5282767,1338043093.497045,1330733459.4785244,1414657030.7660587,1336064273.114515,1408641751.3781176,1514865377.322715,1265154742.845042,1336673580.7640414,1497052896.725441,1710643814.5801609,1747642636.6057055,1796557752.0570638,2135245681.9358578,1925452606.5757408,2546134432.2420387
21,8,Albania,Gross capital formation,824850020.4,848318607.2,872343965.0,898790644.4,922806966.8,948579365.4,983026379.2,998756167.8,1030292284.0,886743468.6983567,747571428.5714285,807857142.8571428,929714285.7142857,851857142.8571428,747857142.8571428,810285714.2857143,779428571.4285715,688142857.1428572,745277352.8274244,966721026.0675046,543168259.3035917,117210564.43411598,78838973.84883814,224458453.6792291,336690188.52643824,502480625.7666064,450950920.6140081,379550275.50099367,559126613.9920348,782952373.5113834,1112769978.4136133,1442319479.3991036,1570529467.3438578,1996225918.9460318,2712609879.244581,3053335652.7024884,3386757735.9940553,3884917105.7248764,4608744942.853381,4162218022.0728703,3614893685.257036,4049453644.435281,3490030118.393778,3584054005.0314155,3396283655.669321,2939973801.553375,2991852105.4433413,3261763224.1813602,3623928326.143815,3544360913.6632357,3482126092.9590425,4448985703.245749,4518519719.867292,5596105121.963337
22,8,Albania,Gross fixed capital formation (including Acquisitions less disposals of valuables),767056788.6,789243724.2,811525122.0,835122162.2,859729578.8,882213854.8,910110110.8,937984399.6,953218827.8,810074209.6379391,733428571.4285715,713857142.8571428,820428571.4285715,836142857.1428572,871285714.2857143,799142857.1428572,779428571.4285715,786000000.0,812293843.8179412,954975512.419705,768210220.6801043,117210564.43411598,78838973.84883814,224458453.6792291,336690188.52643824,502480625.7666064,675606976.3976798,458903515.7349915,550243260.7435285,758481882.3388449,1112769978.4136133,1442319479.3991036,1570529467.3438578,1996225918.9460318,2712609879.244581,3053335652.7024884,3386757735.9940553,3884917105.7248764,4373128772.303083,3939528395.6726155,3390641736.9551864,3785527978.5257196,3263361089.500148,3331984259.0474887,3195743268.8661356,2779925109.4909754,2890331675.2925067,3199781696.0537367,3616723899.7738857,3436651216.42228,3434284399.4477677,4366740726.429676,4518519719.867292,5596105121.963337
23,8,Albania,Changes in inventories,57793232.0,59074883.2,60818842.8,63668482.4,63077388.0,66365510.8,72916268.2,60771768.2,77073456.2,76669259.06041762,14142857.142857144,94000000.0,109285714.28571428,15714285.714285715,-123428571.42857143,11142857.142857144,0.0,-97857142.85714285,-67016490.990516745,11745513.647799583,-225041961.37651244,,,,,,-224656055.78367168,-79353240.23399779,8883353.248506326,24470491.172538485,,,,,,,,,235616170.5502981,222689626.40025467,224251948.30184978,263925665.90956107,226669028.89362976,252069745.98392704,200540386.80318543,160048692.0623995,101520430.15083472,61981528.12762385,7204426.36992906,107709697.24095586,47841693.51127473,82244976.81607419,,
24,8,Albania,Exports of goods and services,508501251.0,523137162.4,538480501.6,553185620.0,569621270.4,587262561.0,599747151.2,621912219.6,643516286.2,517741715.8796093,495098222.85714287,509174644.28571427,441832335.28571427,419501685.71428573,396275855.14285713,377381356.71428573,360941472.4285714,367818672.85714287,403069861.3743164,527545704.7079592,319062099.487949,115386953.68858317,174210712.319379,262251198.0954369,213519656.1066686,298506374.8860541,400376915.0015099,244393484.85643646,317812211.1064401,584401740.5039212,701537987.645206,837739336.2387915,912362528.1332021,1159419725.323262,1594562079.2617779,1853023789.4947412,2242665597.2944984,3016116398.879201,3259293793.50007,3040047675.422932,3337089894.4870167,3769451992.566603,3565050338.54306,3694417324.511238,3732053469.8521047,3104896992.4712462,3437122661.457599,4110293870.6968937,4785183698.982136,4821429059.102889,3435536125.172572,5613910355.486862,7073860670.844064,9104535744.448309
25,8,Albania,Imports of goods and services,504595819.6,519031884.6,533991647.2,549392880.2,564865686.4,581508041.6,598313394.8,613947754.6,634434146.8,528366687.83873856,473812508.5714286,500031787.14285713,504546621.0,452501685.71428573,413132998.0,415238499.5714286,365227186.71428573,370532958.5714286,454344223.6086715,574690891.4331547,482885242.9341881,440680945.8859511,1341966405.912602,1059249154.8076837,732636454.2114351,825792159.8856496,1158531988.9408705,867339328.0419856,1026883225.0276631,1204030662.2251492,1511477625.2959495,1773289311.706584,2072496174.1800888,2567904223.0615053,3217437848.438398,3853672262.601556,4364190386.766005,5867639990.855207,6717539632.294967,6004538212.995892,5792190757.191861,6700237043.155091,5860876129.439749,5999384872.597632,6243003412.969283,5070979266.17885,5436220472.440945,6070361041.141898,6856196995.068929,6926957009.884637,5636281638.288081,8016547527.047914,9033377073.350508,10320403398.082369
26,8,Albania,Gross Domestic Product (GDP),2265577056.0,2330584859.8,2397526448.4,2466543460.8,2537015816.8,2610110369.0,2685745677.8,2760746396.6,2842275925.8,2372305640.824079,2141837051.2857144,2215474766.142857,2280424885.285714,2305384485.285714,2275736341.571429,2324414456.428571,2397086882.857143,2378194809.857143,2460399973.764558,2940586486.586157,2145756393.0956202,1597144215.924662,1516136386.6199253,1700442876.1397333,1880950821.030754,2392764887.0789394,3199642023.7498374,2224654241.174573,2554868837.499452,3221670165.2436976,3487586302.02033,3926887596.5171785,4355865888.71302,5561459460.633128,7177030364.862026,8052079314.494999,8896076004.050879,10677322220.284279,12881352058.173483,12044210390.122791,11926878547.833578,12890720627.71014,12319824989.793602,12776196146.778822,13228100113.765642,11386876959.921638,11861207886.098637,13019731318.219984,15156427728.089962,15401822167.939905,15162733548.090197,17930564142.194744,18916378916.32873,22977674002.682697
27,8,Albania,"Agriculture, hunting, forestry, fishing (ISIC A-B)",864793401.8,889758994.6,915350702.4,941147591.8,969063811.0,996627620.4,1022980841.2,1057872940.4,1084112844.2,896897900.2021328,835437843.4285715,833341567.8571428,839214356.0,912584018.7142857,874483025.1428572,933658741.5714285,946140414.7142857,916600514.7142857,899728464.260965,1102604964.4866288,893980993.6227736,702680820.8364758,851656499.1040281,962498768.1909814,1064676173.1813861,1353006500.434208,1165012172.119803,701730327.9966636,735433728.1633121,835020546.7113179,854994368.5179505,892039491.0774562,959387052.0156724,1222309206.278349,1473979498.6562762,1517435146.6981013,1575352038.036549,1831547552.6987486,2168844594.2240577,2022753108.8246243,2141583015.2977707,2349571753.0456405,2312038884.3099275,2499688493.1744437,2644330678.8016686,2252343967.0799255,2354447509.918038,2476624685.1385393,2793252409.5781126,2832292983.6308413,2915069418.8034973,3291715601.342736,3522763470.033163,4197328707.1985693
28,8,Albania,"Mining, Manufacturing, Utilities (ISIC C-E)",794665515.2,817625693.8,841009276.8,864924791.4,890563576.8,915249547.0,940829093.0,972124733.0,993483439.2,828532376.2239009,765881710.4285715,757205752.7142857,794485918.8571428,792268727.4285715,796395710.2857143,802339998.1428572,835559339.2857143,871576509.7142857,914413487.0321702,1005124305.1249315,863178765.6111331,554021594.7426311,276545820.9954897,254823499.2472913,255045177.35583198,303497948.35890937,328096576.3058139,207636029.77179274,209136518.69661474,256181697.05626264,281143315.4426779,302033004.43136334,298012800.5311766,459173139.21957606,645825933.7340379,784425326.0212044,861239377.1663421,1002193964.1024905,1203316880.7737818,1138813040.209142,1432482922.292417,1517127069.99794,1420427819.8442428,1632097474.0345209,1705971748.1987107,1463904891.699852,1451728698.8742776,1460912678.4214947,1863614714.4389424,1856255442.9628112,1696567437.6254027,2014151522.8651469,2207155662.1304765,2497938380.972726
29,8,Albania,Manufacturing (ISIC D),394647786.0,406050295.0,417663129.6,429539992.0,442272785.4,454532594.8,467235377.4,482777882.2,493385986.6,411464971.3705022,380354207.4285714,376047385.0,394549214.0,393467139.0,395515948.5714286,398412054.71428573,415027345.71428573,432850606.0,453873784.183747,499703014.198019,428492885.1469333,274541001.93728775,138314057.46913168,125767423.14556393,125719468.90830313,155988530.26241267,155433263.15823,101965734.33117236,120689616.30670528,146019874.28092128,150589639.22452274,160961687.3606854,177133979.0588107,229365194.13358828,299825868.5353499,356374256.5791402,436350500.60686874,565560820.1993483,643779237.6882958,626006894.0029627,650270036.2400159,729860664.8771447,568489843.707873,646452528.725659,704507015.5479711,645804411.3949994,674240489.7597519,801774139.3786734,929583986.0479803,963568288.6884516,933423400.9111826,1103656985.6839259,1236498027.007737,1355650143.5143325
30,8,Albania,Construction (ISIC F),239349639.2,246266478.4,253312262.2,260505787.2,268239524.8,275682329.0,283335183.8,292843797.8,299271167.6,249378662.83207476,230908941.42857143,228080357.0,238543429.57142857,240076335.14285713,239213923.42857143,238587135.57142857,260210441.85714287,254914827.57142857,263741825.0308278,357300814.2361676,206116783.14153945,153150025.52762562,167657561.41205055,223127103.38104197,262068123.51076204,356577942.317754,227798422.42702603,195239489.17941198,182956418.7563624,276568162.44151354,395296603.6997102,551501881.0187849,708470810.2631446,878668369.5864012,1124426140.6760645,1235173365.9854927,1390196155.6340418,1703471495.47424,2037763004.556831,1801621083.8622563,1541794682.659307,1639096427.8339925,1403098112.0157714,1314271744.3593564,1139249146.7576792,1014292708.0990222,1055955857.1802566,1189689336.6918557,1361581022.7877753,1319547939.4421263,1353345312.7197423,1705900116.3446677,1839891272.5278237,2363259416.3147697
31,8,Albania,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",212298036.4,218254569.8,224562082.2,231376034.4,237145264.4,244599519.8,253080273.6,255311202.8,268387645.6,227235272.8542871,186818421.85714287,222147717.7142857,227736104.14285713,212349547.57142857,212423943.14285713,209396078.14285713,212964193.14285713,203583511.0,222688871.97535917,274250129.1575017,139120705.2998993,122150972.25036699,130406470.22311439,155783275.726647,177094354.3593899,223341107.49480838,625299293.259019,439101204.8086516,497629404.2509415,682986473.1805085,654547602.7376989,666791685.4092609,686356084.3219246,804117114.5607885,1002545048.7792493,1111446453.210245,1183077159.3216488,1425853938.64053,1700408135.6181085,1576531059.5342352,1515180398.3194847,1619210571.9595346,1553856772.0168493,1619639913.8821585,1699841676.147137,1431451367.4795203,1524624524.2362607,1684388748.9504619,1990124626.6986597,2091845806.2827685,2036680546.8476758,2387169733.3655334,2725469084.594168,3194472899.97516
32,8,Albania,"Transport, storage and communication (ISIC I)",45739633.4,47022972.6,48381940.6,49849968.6,51092986.4,52699054.8,54526019.6,55006962.0,57824371.2,48957155.69746781,40250836.0,47862121.0,49062505.71428572,45756103.28571428,45765497.571428575,45101359.428571425,45913858.71428572,43841800.71428572,47926818.794237144,59296771.654187284,29858050.050479818,26240938.185876116,28586750.968091954,32693858.550115902,38152615.04561949,51952715.27279592,114349550.82947394,102111606.27463683,143265871.02898902,198712207.82588062,196444659.8755702,277606873.56038857,300654803.2286156,357076339.9466205,523448464.4720994,616572333.9653352,692610050.5876124,899254070.0650429,1060565779.4198812,994083408.3739812,883522658.0289251,963838612.4303149,904978085.209632,760636262.548991,767253507.7739855,686044431.5069381,729023501.2183579,818343408.900084,932497241.2356149,964498281.9793537,884922988.283479,1093786944.9381762,1195484871.1448545,1427235044.6718664
33,8,Albania,Other Activities (ISIC J-P),188952170.6,194253683.6,199867590.8,205932185.8,211067032.0,217701614.4,225249517.0,227235454.6,238873997.2,202245990.3620614,166275408.85714287,197719081.14285713,202688855.7142857,189004265.42857143,189062501.2857143,186354677.57142857,189580517.0,181171357.0,198143461.16058424,244331880.28485575,123685369.64430086,108637828.31734198,116624856.81466183,137636507.359743,157674605.1255857,203110550.56500983,532941766.4840209,400164094.03562474,483100180.50896317,627139201.9812554,694106173.142213,820454111.909623,919826699.255116,1169697425.113806,1530010618.9658804,1779029197.0266368,1996188162.8785143,2441216686.7160788,2996891909.8268247,2887506644.0317154,2852186908.6943884,3121934668.593857,3079501467.40511,3318812015.488582,3589073758.0583997,3152835386.427079,3285193225.5271163,3742760705.289673,4315418984.92903,4399264211.137844,4409233738.748274,5101191187.190881,5036133310.230726,6407602088.946297
34,8,Albania,Total Value Added,2345798396.6,2413182392.8,2482483854.8,2553736359.2,2627172195.2,2702559685.4,2780000928.2,2860395090.6,2941953465.0,2453247358.1719246,2225573162.285714,2286356597.571429,2351731170.142857,2392038997.571429,2357344600.714286,2415437990.428571,2490368764.571429,2471688520.714286,2546642928.2541437,3042908864.9442725,2255940667.237904,1666882179.8603177,1571477959.5174365,1766563012.4558206,1954711048.5891435,2491486764.432698,2993497781.4251566,2045982752.0533526,2251522121.4118214,2876608289.189476,3076532723.4158206,3510427047.3999076,3872708249.608515,4891041594.705541,6300235705.2836075,7044081822.917028,7698662943.634902,9303537707.708189,11167790304.419485,10421308344.835955,10366750585.292294,11210779103.86128,10673901140.801533,11145145903.488052,11545720515.73758,10000872752.292337,10400973316.954308,11372719563.392109,13256488999.668135,13463704665.435745,13295819443.037275,15593915106.047142,16526897670.661213,20087836538.069454
35,12,Algeria,Final consumption expenditure,3761949656.716543,4073370778.153919,5240731773.737376,6286330268.305498,7575204729.432568,9987282720.066671,10856084097.64005,13561822337.824976,16517764413.252419,19724272699.369595,24124538111.53879,26319048574.28851,27499420402.059147,29432572719.56076,33166021272.4949,36945989456.621185,44533265750.99505,43916010359.4521,47233474546.4177,44221412111.5367,45090281483.29941,29638017750.783245,33588972336.786716,37299867886.444984,31431928295.669453,30542890238.88546,31805127824.24987,32770992725.46738,35094159876.566895,33277789481.05394,30234809058.830093,32034196154.243534,33755565804.593014,37519515963.40718,44655726807.904175,46657770809.733086,50249379358.5707,58488702945.7776,74196166781.24825,73688577593.37619,83097969846.02165,103696510706.71327,109684113910.1466,112849091074.02946,120060948869.85667,103854566586.67125,101466438562.27196,104632051545.26273,103673989216.83551,110666173916.18365,105833259417.71681,115088463536.44443,122061029290.69849,143925046044.4713
36,12,Algeria,Household consumption expenditure (including Non-profit institutions serving households),3075658475.467373,3283845032.507452,4227999562.5106754,5150998513.446929,6156985600.228904,7968930958.933247,8635447425.056396,10767005675.461445,12836748566.992802,15187693995.187021,18299881651.174576,20212434429.59797,20822622493.070133,22187691933.091316,25266262935.16496,27807459304.069374,33284925208.142063,31957012895.600945,36220189231.35879,34916886975.040184,35035025835.04901,22698364423.72939,25127202348.819557,27824291084.955715,23903232816.93855,23404826057.76224,24400709307.73082,24802371169.94629,26519788286.439663,25112061765.00917,22791834048.84081,23945327845.237377,24965176209.917183,27473362450.210754,32903179474.512096,34841139763.568436,37105370128.50104,42772650391.673546,51612593445.93297,51535467767.26401,55327180143.03324,62357632167.828674,67207417718.83067,72696219150.19077,77746353320.68457,68068871663.59425,68035513137.424065,72397971518.90205,73488065509.49126,77760547996.75803,75959726906.26361,82644420818.84499,87008504400.25781,103081652307.55495
37,12,Algeria,General government final consumption expenditure,686291181.2491707,789525745.6464674,1012732211.2267013,1135331754.8585691,1418219129.2036643,2018351761.133425,2220636672.8238187,2794816662.122379,3681015846.2596173,4536578704.182571,5824656460.6248045,6106614144.690538,6676797909.206775,7244880786.469445,7899758337.32994,9138530152.551811,11248340542.852983,11958997463.851158,11013285315.227983,9304525136.496515,10055255648.2504,6939653326.999723,8461769987.967159,9475576801.446438,7528695478.759427,7138064181.102237,7404418516.519048,7968621555.5210905,8574371590.127227,8165727716.044769,7442975010.002571,8088868309.006158,8790389594.67583,10046153513.196432,11752547333.39208,11816631046.164654,13144009230.069666,15716052554.104057,22583573335.315285,22153109826.112183,27770789702.98841,41338878538.88459,42476696191.315926,40152871923.83871,42314595549.17211,35785694923.076996,33430925424.84789,32234080026.36067,30185923707.34425,32905625919.434,29873532511.46109,32444042717.59945,35052524890.44067,40843393736.91636
38,12,Algeria,Gross capital formation,1707118031.8406043,1742067719.8622942,2244082458.600776,3387806895.504709,5262360792.504302,7024899231.578972,7641632493.834787,9809221483.88422,13726504134.427622,14078595559.286118,16494804237.578289,16357841155.061619,16785532143.682768,18276620517.097523,18505370860.051796,19181139938.939495,23081616935.41125,19292503244.26214,16519643784.539251,16866809380.927406,17826064808.08931,14390564485.54976,14596640991.24957,14352721151.584116,13302457019.855944,13236714480.71441,11734818259.552095,11181890814.341675,13131779332.80227,12724029590.316021,12840768703.61608,15079491271.42307,17544290770.388256,20590341944.03448,28384617679.69065,32668852381.459824,35307669065.57014,46525901830.50378,63866085087.670395,64319663580.60446,66788657988.65784,76117398069.08759,81863937123.37369,91013952656.22087,97399924008.33878,84285388787.72238,81261739741.69803,82571435608.7461,82331765377.73035,80167671314.28516,69660562580.96118,70633826415.28078,81183439550.49817,95638810448.61884
39,12,Algeria,Gross fixed capital formation (including Acquisitions less disposals of valuables),1580951884.2743855,1624247817.3351166,2094509063.355287,2997400725.387626,4057643556.791878,6070527154.338447,7531053205.77379,9268199815.583233,12806671862.832314,13073317904.740551,14301418474.586357,14607918199.628412,15567288334.778543,16772253649.0921,17554762672.7498,18450408397.112057,21549582288.092026,19151527994.03403,15510901598.20336,15219184655.481169,15838840294.68761,11680830121.082941,12730030014.231037,13884310371.11938,11624708109.267187,11367914170.255184,11679620192.667383,11057859142.934134,12406650248.331785,11863492817.06976,11329139294.091848,12503559644.54024,13946813025.354567,16346855852.075666,20495271691.276726,23085774085.462147,27110111803.784378,35532387390.2477,49987662349.72778,52464619870.630844,58491157944.40667,63345775731.99847,64388337627.39784,71702269417.04759,80004602521.62418,70137644337.76416,68933842314.3599,69367833111.38228,70426294424.62433,68851894796.55388,61104173578.78571,64917293892.1021,68003022844.13233,82164494600.75233
40,12,Algeria,Changes in inventories,126166147.56621882,117819902.52717765,149573395.02230027,390406170.1170828,1204717235.7124243,954372077.2405255,110579288.06099662,541021668.3009877,919832271.8474576,1005277654.5455651,2193385762.991931,1749922955.2015002,1218243809.1219857,1504366868.0054224,950608187.3019971,730731541.8274394,1532034647.3192282,140975250.22810483,1008742186.3358933,1647624725.4462361,1987224513.5133383,2709734364.46682,1866610977.0185347,468410780.464736,1677748910.5887578,1868800310.4592268,55198066.884712555,124031671.40754168,725129084.4875104,860536773.2312412,1511629409.5242307,2575931626.895783,3597477745.0336905,4243486091.958812,7889345988.413927,9583078295.997675,8197557261.785759,10993514440.256075,13878422737.942608,11855043709.973623,8297500044.251172,12771622337.089123,17475599495.975838,19311683239.173275,17395321486.714584,14147744449.95822,12327897427.338135,13203602497.36381,11905470953.106031,11315776517.73128,8556389002.175477,5716532523.18608,13180416706.36584,13474315847.86649
41,12,Algeria,Exports of goods and services,1140783357.2021947,986534284.9762341,1460328061.6908598,2344366326.1539,5108013455.26712,5233153976.203145,5838077774.843582,6389292998.922286,6714630548.101221,10333857715.531538,14509037876.065887,15300630154.791553,13954110635.470877,13614779000.086615,13552508625.910536,13619701354.46915,8214625194.389994,9429762060.384653,8417298904.887763,10236372185.357063,14435302932.493324,13315922770.98178,12167794316.103054,10783150459.890594,9749531862.24141,11158818127.876017,14245882636.970715,14475663745.172842,11079600150.956038,13661899845.03681,22998828469.394062,20040706253.244667,20107618984.537266,25957128353.61727,34178426089.689728,48714917293.07235,57121819162.489075,63531235748.797844,82034752286.98662,48533798747.14515,61975420548.53975,77581317710.29826,77123040533.01712,69659422389.76721,64611489633.053734,38460337092.04338,33403117359.040764,38496792538.60649,45233753184.465454,40746808590.46317,27772676492.071106,49787898582.2568,69082757806.56322,61256566723.99119
42,12,Algeria,Imports of goods and services,1422482735.3525376,1409560405.0566993,1734974761.1998127,2762591631.5712867,4693985906.044127,6702778245.358136,6596991823.286759,8786165937.839685,10607537538.669039,10950911500.61875,12892043835.331285,13726314620.643028,13152171129.214365,12623295025.815088,12386365605.871729,11858902040.057281,10832865515.437418,8246746872.496639,13469697186.025928,15955206262.55303,15572358905.20151,10766885407.496126,11227240828.94934,11559450129.704298,12141445242.184616,12961479667.214441,10928753146.295704,10333259950.543562,11199866836.260721,11110078030.083122,11394592942.154255,12085932126.02147,14587148838.68231,16203134635.03283,21886254148.41526,24843324416.93013,25651591023.85359,33568752128.660576,49096310472.75745,49331031500.31715,50654742078.42474,57376123473.10145,59612008448.55224,63767462869.35355,68262383031.479836,60621173675.90709,56097083963.29034,55603295155.383705,56328613776.65104,52193123816.51253,44291499671.65128,49278512169.550285,46688770075.61711,53194262048.46885
43,12,Algeria,Gross Domestic Product (GDP),5155120658.186042,5363676160.384212,7176428383.96381,9229622199.9422,13259764649.945528,15555547082.593958,17750032487.61656,20990939140.410725,26373761386.91691,33201433009.27386,42252197741.01349,44264573121.97554,45094842770.230194,48702201862.6174,52827902259.21424,57866207279.32694,62922803868.235115,64333578321.8006,58655419182.49801,55344476937.26475,61751375956.818375,46565003199.23131,49105553594.91117,50846930343.34227,42330711146.4954,41971488419.88195,46836290498.99301,48068457028.160194,48079007974.32712,48531031756.99176,54666896856.614975,55056733057.304016,56819210890.95516,67863851626.02611,85332517816.58922,103198216067.33513,117027277939.30292,134977088396.41866,171000692134.74792,137211008420.80865,161207306304.7945,200019103012.99768,209059083117.98517,209755003250.664,213809979479.76935,165979118154.1302,160034208044.85208,170096987240.59146,174910894610.78317,179387530004.42783,158974998819.1057,186231676364.43173,225638456572.14276,247626160408.78644
44,12,Algeria,"Agriculture, hunting, forestry, fishing (ISIC A-B)",683788307.2735361,740679496.9414533,877592427.8930862,957231511.3050609,1137400201.9105186,1748652508.3922675,1774811335.4367225,1795192537.0126944,2362276016.63236,2827887802.0799356,3402335516.1376266,3804724129.656222,3543592642.6292996,3503697627.6945577,3707466302.564986,4839481906.798202,5645861026.16086,6621903443.379282,6624848951.494279,6856036315.245883,7074612563.315136,4774869579.044951,5941430250.949404,5673542544.072187,4196229339.707699,4166416689.3515224,5127063267.004292,4249036439.3617105,5587245124.957531,5458106319.13795,4647015416.186707,5392216074.741505,5290017204.63493,6657818547.005151,8055792109.410615,7937297023.496798,8827458432.998825,10218617410.538528,11263264103.832598,12820127465.211535,13648522725.370087,16222244032.16619,18335919885.347824,20663212741.809086,21993348927.42754,19218248622.938194,19556329744.658657,19996432165.717102,20769268927.183384,21874053464.54486,20629826461.734325,20923938128.86446,23947410815.06581,32406301100.68302
